Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Zone,4835,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,59017,139301,42.4,1.9627,38.5,46.2,4.6,41.8,1.762748773,38.4,45.3,4.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,East Kootenay HSDA,5911,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,3228,7858,41.1,8.4053,24.6,57.6,20.5,41.9,7.36890258,27.5,56.4,17.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,East Kootenay HSDA,5911,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,7341,25108,29.2,3.1231,23.1,35.4,10.7,28.1,2.982339934,22.3,34,10.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Kootenay-Boundary HSDA,5912,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,3076,11741,26.2,3.8318,18.7,33.7,14.6,27.8,4.298297954,19.4,36.3,15.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Kootenay-Boundary HSDA,5912,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,6127,19874,30.8,4.1085,22.8,38.9,13.3,28.7,3.735420237,21.3,36,13
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Okanagan HSDA,5913,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,9604,40198,23.9,3.6927,16.6,31.1,15.5,26.8,4.179704619,18.6,35,15.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Okanagan HSDA,5913,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,27894,94539,29.5,3.1415,23.3,35.7,10.6,28.4,2.992542941,22.5,34.2,10.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Thompson/Cariboo HSDA,5914,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,7479,22829,32.8,3.7078,25.5,40,11.3,33.1,4.958703557,23.4,42.9,15
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Thompson/Cariboo HSDA,5914,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,16284,59085,27.6,3.1184,21.4,33.7,11.3,26.8,3.110559661,20.7,32.9,11.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser East HSDA,5921,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,12405,35612,34.8,4.4417,26.1,43.5,12.8,35.5,4.798147297,26.1,44.9,13.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser East HSDA,5921,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,23913,69981,34.2,3.0861,28.1,40.2,9,34.4,2.967791992,28.6,40.2,8.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser North HSDA,5922,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,17146,104265,16.4,2.1562,12.2,20.7,13.1,18.2,2.568445825,13.2,23.3,14.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser North HSDA,5922,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,36154,143951,25.1,2.9226,19.4,30.9,11.6,24.4,2.53084448,19.4,29.4,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser South HSDA,5923,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,35247,127908,27.6,3.0238,21.6,33.5,11,30.1,3.389647451,23.5,36.8,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Fraser South HSDA,5923,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,51407,171766,29.9,2.7310,24.6,35.3,9.1,29,2.469272292,24.1,33.8,8.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Richmond HSDA,5931,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,4823,38931,12.4,2.3546,7.8,17,19,12.4,2.555996074,7.4,17.4,20.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Richmond HSDA,5931,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,6560,41569,15.8,2.5476,10.8,20.8,16.1,15.8,2.913903527,10.1,21.5,18.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Vancouver HSDA,5932,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,13167,122227,10.8,1.7798,7.3,14.3,16.5,11.9,2.185443372,7.6,16.1,18.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Vancouver HSDA,5932,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,18624,141998,13.1,1.7924,9.6,16.6,13.7,13.6,1.906559883,9.8,17.3,14
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,6073,29511,20.6,4.8845,11,30.2,23.7,19.9,4.666720252,10.7,29,23.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,11939,71130,16.8,2.3683,12.1,21.4,14.1,15.9,2.094883808,11.8,20,13.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,South Vancouver Island HSDA,5941,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,9272,46581,19.9,2.5131,15,24.8,12.6,20.8,3.17423623,14.5,27,15.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,South Vancouver Island HSDA,5941,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,21912,99628,22,2.4466,17.2,26.8,11.1,21.2,2.319918082,16.6,25.7,10.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Vancouver Island HSDA,5942,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,6405,29937,21.4,3.7482,14,28.8,17.5,21.4,5.033617398,11.6,31.3,23.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Vancouver Island HSDA,5942,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,15859,70733,22.4,2.3365,17.8,27,10.4,20.7,2.484003019,15.8,25.6,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Vancouver Island HSDA,5943,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,4495,14396,31.2,4.0584,23.3,39.2,13,29.2,4.57813273,20.3,38.2,15.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,North Vancouver Island HSDA,5943,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,8731,29848,29.3,3.3005,22.8,35.7,11.3,30.6,3.760073922,23.3,38,12.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northwest HSDA,5951,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,1753,5520,31.8,7.7268,16.6,46.9,24.3,34.8,6.306347322,22.5,47.2,18.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northwest HSDA,5951,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,5670,17457,32.5,3.8302,25,40,11.8,31.9,3.661229125,24.7,39.1,11.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northern Interior HSDA,5952,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,4779,15106,31.6,5.4297,21,42.3,17.2,35.6,5.773987759,24.3,46.9,16.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northern Interior HSDA,5952,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,12307,36071,34.1,2.9591,28.3,39.9,8.7,33,2.870724378,27.4,38.6,8.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northeast HSDA,5953,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,1629,4911,33.2,6.4265,20.6,45.8,19.4,36.8,8.740630605,19.7,53.9,23.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Northeast HSDA,5953,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,7257,19976,36.3,3.6300,29.2,43.5,10,38.1,2.764670646,32.7,43.5,7.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,CANADA,0,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,1813539,7671520,23.6,0.3372,23,24.3,1.4,,,,,
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,CANADA,0,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,1523373,5559304,27.4,0.4403,26.5,28.3,1.6,,,,,
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Eastern Regional,1011,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,18325,48931,37.5,2.8542,31.8,43.1,7.6,39.5,3.048951828,33.5,45.4,7.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Eastern Regional,1011,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,24383,74772,32.6,2.5312,27.6,37.6,7.8,31.9,2.256864977,27.5,36.3,7.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Regional,1012,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,6589,14710,44.8,3.2008,38.5,51.1,7.1,49.1,3.748962889,41.7,56.4,7.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Central Regional,1012,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,7615,20213,37.7,3.1186,31.6,43.8,8.3,35.1,3.628851071,28,42.2,10.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Western Regional,1013,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,5564,14410,38.6,4.0888,30.6,46.6,10.6,38.8,4.231785375,30.5,47.1,10.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Western Regional,1013,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,7950,16562,48,3.9662,40.2,55.8,8.3,46.7,4.483241834,37.9,55.5,9.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Labrador-Grenfell Regional,1014,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,2314,3912,59.1,6.5178,46.4,71.9,11,57.6,6.182854201,45.5,69.7,10.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Labrador-Grenfell Regional,1014,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,3488,8580,40.7,3.3969,34,47.3,8.4,40.1,3.253142145,33.7,46.5,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prince Edward Island,1100,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,7869,21669,36.3,2.1654,32.1,40.6,6,37.5,2.424956983,32.8,42.3,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Prince Edward Island,1100,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,10503,34326,30.6,1.7737,27.1,34.1,5.8,30.1,1.742981442,26.7,33.6,5.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 - Western,1201,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,13086,29108,45,3.5758,37.9,52,8,46.8,3.789327276,39.4,54.3,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 - Western,1201,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,13812,46379,29.8,2.4302,25,34.5,8.2,29.2,2.614757311,24,34.3,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 - Northern,1202,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,10062,22053,45.6,3.4840,38.8,52.5,7.6,47.3,3.908295486,39.6,54.9,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 - Northern,1202,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,10680,32929,32.4,2.6060,27.3,37.5,8,30.6,2.492105098,25.7,35.5,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 - Eastern,1203,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,10481,25173,41.6,3.0111,35.7,47.5,7.2,43.3,3.60748124,36.2,50.3,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 - Eastern,1203,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,11807,33234,35.5,3.1181,29.4,41.6,8.8,35.7,2.995797444,29.8,41.6,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 - Central,1204,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,16723,60106,27.8,2.3909,23.1,32.5,8.6,29.5,2.621048071,24.4,34.7,8.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 - Central,1204,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,32908,115292,28.5,1.9274,24.8,32.3,6.8,28.3,1.920266294,24.6,32.1,6.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 (Moncton area),1301,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,12404,30256,41,3.8017,33.5,48.5,9.3,40.9,4.360550163,32.3,49.4,10.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 1 (Moncton area),1301,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,18745,51569,36.3,3.2848,29.9,42.8,9,36.2,3.290976277,29.8,42.7,9.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 (Saint John area),1302,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,12050,28257,42.6,3.9665,34.9,50.4,9.3,42.1,4.286000945,33.7,50.5,10.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 2 (Saint John area),1302,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,13724,37888,36.2,3.4108,29.5,42.9,9.4,33.6,3.076593553,27.6,39.7,9.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 (Fredericton area),1303,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,8111,24975,32.5,3.8001,25,39.9,11.7,33.4,4.243648448,25.1,41.7,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 3 (Fredericton area),1303,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,14434,40062,36,3.6218,28.9,43.1,10.1,34.4,3.258580189,28,40.8,9.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 (Edmundston area),1304,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,4078,8455,48.2,5.8856,36.7,59.8,12.2,50.7,6.318559545,38.3,63.1,12.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 4 (Edmundston area),1304,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,2833,10064,28.1,4.3762,19.6,36.7,15.5,27.1,3.794997584,19.6,34.5,14
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 5 (Campbellton area),1305,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,1891,4131,45.8,6.0384,33.9,57.6,13.2,49.7,7.524511947,35,64.5,15.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 5 (Campbellton area),1305,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,2155,5082,42.4,6.3054,30,54.8,14.9,39.2,5.47866283,28.5,49.9,14
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 6 (Bathurst area),1306,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,4107,13090,31.4,3.0748,25.3,37.4,9.8,33.6,4.536257517,24.7,42.5,13.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 6 (Bathurst area),1306,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,6277,16678,37.6,4.0490,29.7,45.6,10.8,35.2,4.868481334,25.6,44.7,13.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 7 (Miramichi area),1307,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,3769,7614,49.5,4.4902,40.7,58.3,9.1,52.1,5.75142109,40.8,63.3,11
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Zone 7 (Miramichi area),1307,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,3305,8590,38.5,4.9777,28.7,48.2,12.9,41.5,4.840881052,32,51,11.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Bas-Saint-Laurent,2401,adults aged 18+ years,females,Income (household),Below Canadian average,2015-2018,9456,36426,26,2.4988,21.1,30.9,9.6,26.1,2.98715874,20.2,31.9,11.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Health Regions,Bas-Saint-Laurent,2401,adults aged 18+ years,females,Income (household),At or above Canadian average,2015-2018,8897,42463,21,2.2907,16.5,25.4,10.9,20.6,2.051793432,16.6,24.7,10
