Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Sudbury and District HU,3561,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,16559,23574,70.2,4.4481,61.5,79,6.3,69.4,4.526276207,60.5,78.2,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Sudbury and District HU,3561,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,37151,48022,77.4,2.3834,72.7,82,3.1,77.1,2.778469288,71.6,82.5,3.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Thunder Bay District HU,3562,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,11779,15566,75.7,4.6555,66.5,84.8,6.2,74.6,5.067114517,64.7,84.6,6.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Thunder Bay District HU,3562,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,29367,38788,75.7,3.2011,69.4,82,4.2,73,2.988175316,67.1,78.9,4.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Timiskaming HU,3563,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,3523,4871,72.3,5.0598,62.4,82.3,7,73.1,4.840249899,63.7,82.6,6.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Timiskaming HU,3563,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,5611,6716,83.5,3.2824,77.1,90,3.9,79.2,4.122263588,71.2,87.3,5.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Waterloo HU,3565,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,39488,66728,59.2,4.6466,50.1,68.3,7.9,59.4,3.959743,51.7,67.2,6.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Waterloo HU,3565,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,96126,139518,68.9,2.5247,63.9,73.9,3.7,68.9,2.383970316,64.2,73.5,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,19092,27790,68.7,4.3259,60.2,77.2,6.3,69.3,4.195471094,61.1,77.6,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,61232,79687,76.8,2.9020,71.1,82.5,3.8,77.4,2.551364199,72.4,82.4,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Windsor-Essex County HU,3568,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,34433,50104,68.7,5.1009,58.7,78.7,7.4,69.7,4.212852744,61.4,77.9,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Windsor-Essex County HU,3568,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,76444,101986,75,2.9149,69.2,80.7,3.9,75.1,2.407566487,70.3,79.8,3.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,York Regional HU,3570,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,83364,152572,54.6,3.2115,48.3,60.9,5.9,57.1,3.173747672,50.8,63.3,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,York Regional HU,3570,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,190269,272292,69.9,2.2830,65.4,74.4,3.3,69,2.210303266,64.6,73.3,3.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,City of Toronto HU,3595,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,304574,519895,58.6,2.5069,53.7,63.5,4.3,60,2.362821878,55.4,64.6,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,City of Toronto HU,3595,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,330507,558918,59.1,2.3596,54.5,63.8,4,59,2.395185231,54.3,63.7,4.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Winnipeg RHA,4601,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,71875,120899,59.5,2.5800,54.4,64.5,4.3,61,2.295463583,56.5,65.5,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Winnipeg RHA,4601,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,117562,157795,74.5,1.9934,70.6,78.4,2.7,74.6,2.022567519,70.6,78.5,2.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Prairie Mountain Health,4602,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,11145,15624,71.3,3.4080,64.6,78,4.8,68.6,3.875737212,61,76.2,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Prairie Mountain Health,4602,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,32212,40545,79.4,2.4790,74.6,84.3,3.1,78.9,2.258905983,74.4,83.3,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Interlake-Eastern Regional Health,4603,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,8350,10430,80,3.5379,73.1,87,4.4,82.1,3.24436099,75.7,88.4,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Interlake-Eastern Regional Health,4603,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,25862,33128,78.1,2.6323,72.9,83.2,3.4,78.2,2.335344163,73.7,82.8,3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Northern RHA,4604,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,1698,2430,69.9,7.6593,54.8,84.9,11,70.9,6.20851796,58.7,83.1,8.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Northern RHA,4604,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,6949,8579,81,2.9130,75.3,86.7,3.6,81.1,2.304536765,76.6,85.6,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Southern Health,4605,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,12784,17290,73.9,3.3813,67.3,80.6,4.6,75.2,3.341325879,68.7,81.8,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Southern Health,4605,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,36920,47732,77.3,2.3701,72.7,82,3.1,77.2,2.248635336,72.8,81.6,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Sun Country RHA,4701,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,2960,4481,66.1,6.8606,52.6,79.5,10.4,63.5,7.276417582,49.3,77.8,11.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Sun Country RHA,4701,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,14685,17789,82.5,2.6709,77.3,87.8,3.2,82,2.52654081,77,86.9,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Five Hills RHA,4702,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,3712,5539,67,6.4609,54.3,79.7,9.6,72.5,5.752675009,61.2,83.7,7.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Five Hills RHA,4702,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,11860,15277,77.6,4.2976,69.2,86.1,5.5,77.8,3.237338275,71.5,84.2,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Cypress RHA,4703,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,2654,3909,67.9,5.0499,58,77.8,7.4,63.2,7.969482277,47.6,78.8,12.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Cypress RHA,4703,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,8955,11226,79.8,3.1480,73.6,86,3.9,76.7,4.263486673,68.3,85,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Regina Qu'Appelle RHA,4704,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,15232,19554,77.9,3.8687,70.3,85.5,5,77.9,4.726546185,68.7,87.2,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Regina Qu'Appelle RHA,4704,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,72315,88584,81.6,2.1202,77.5,85.8,2.6,81.6,2.111847152,77.5,85.8,2.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Sunrise RHA,4705,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,5007,5877,85.2,4.3044,76.7,93.6,5.1,82.1,6.63046762,69.1,95.1,8.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Sunrise RHA,4705,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,12139,14559,83.4,3.2856,76.9,89.8,3.9,83,3.171322584,76.8,89.2,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Saskatoon RHA,4706,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,21211,34040,62.3,5.4570,51.6,73,8.8,64.3,4.583806219,55.3,73.2,7.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Saskatoon RHA,4706,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,78291,102049,76.7,2.5181,71.8,81.7,3.3,76.1,2.329123382,71.5,80.6,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Heartland RHA,4707,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,2513,4272,58.8,7.1180,44.8,72.8,12.1,57.4,10.1946015,37.4,77.4,17.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Heartland RHA,4707,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,9403,12122,77.6,4.6106,68.5,86.6,5.9,74.2,4.523307721,65.4,83.1,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Kelsey Trail RHA,4708,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,1740,2610,66.7,7.1629,52.6,80.7,10.7,67.3,9.364805987,48.9,85.6,13.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Kelsey Trail RHA,4708,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,8460,10369,81.6,4.2448,73.3,89.9,5.2,79.2,5.090850643,69.2,89.2,6.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Prince Albert Parkland RHA,4709,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,4850,6698,72.4,6.6347,59.4,85.4,9.2,73.2,7.631762961,58.3,88.2,10.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Prince Albert Parkland RHA,4709,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,14833,17728,83.7,3.1751,77.4,89.9,3.8,82.4,3.830992612,74.9,89.9,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Prairie North RHA,4710,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,3941,5744,68.6,6.0779,56.7,80.5,8.9,77.4,5.131149939,67.3,87.4,6.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Prairie North RHA,4710,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,14554,17701,82.2,3.6734,75,89.4,4.5,82.5,3.382030524,75.9,89.1,4.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,1033,1720,60.1,13.1367,34.3,85.8,21.9,58.3,9.146745041,40.3,76.2,15.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,2592,3438,75.4,7.6896,60.3,90.5,10.2,73.7,4.954267023,64,83.5,6.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,South Zone,4831,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,21221,31632,67.1,2.6645,61.9,72.3,4,67.5,3.140774418,61.4,73.7,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,South Zone,4831,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,55510,76914,72.2,2.0258,68.2,76.1,2.8,73.1,1.919975972,69.4,76.9,2.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Calgary Zone,4832,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,114031,179463,63.5,2.6670,58.3,68.8,4.2,65.3,2.214869215,60.9,69.6,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Calgary Zone,4832,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,313109,444850,70.4,1.4205,67.6,73.2,2,70.2,1.406634681,67.4,72.9,2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Central Zone,4833,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,24697,37833,65.3,3.6565,58.1,72.5,5.6,65.9,3.04109836,60,71.9,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Central Zone,4833,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,102637,135857,75.5,1.7007,72.2,78.9,2.3,75,1.59718148,71.9,78.1,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Edmonton Zone,4834,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,101806,151165,67.3,2.5692,62.3,72.4,3.8,67.8,2.403213124,63.1,72.5,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Edmonton Zone,4834,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,290792,383759,75.8,1.4244,73,78.6,1.9,75.9,1.308177956,73.3,78.5,1.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,North Zone,4835,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,17965,25053,71.7,3.3231,65.2,78.2,4.6,73,3.503699846,66.2,79.9,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,North Zone,4835,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,110438,139301,79.3,1.3861,76.6,82,1.7,78.5,1.479907497,75.6,81.4,1.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,East Kootenay HSDA,5911,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,5690,7858,72.4,4.3229,63.9,80.9,6,72.4,6.611998382,59.4,85.3,9.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,East Kootenay HSDA,5911,adults aged 18+ years,males,Income (household),At or above Canadian average,2015-2018,17536,25108,69.8,2.7766,64.4,75.3,4,67.9,3.291940271,61.4,74.3,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Health Regions,Kootenay-Boundary HSDA,5912,adults aged 18+ years,males,Income (household),Below Canadian average,2015-2018,6953,11741,59.2,4.0165,51.3,67.1,6.8,59,5.185787154,48.9,69.2,8.8
