Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,CANADA,0,adults aged 18+ years,females,2015-2018,3270871,13190738,24.8,0.3246,24.2,25.4,1.3,24.6,0.325714124,23.9,25.2,1.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St Johns (CMA),1,adults aged 18+ years,females,2015-2018,27153,88436,30.7,2.2569,26.3,35.1,7.4,30.8,2.159568264,26.5,35,7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Corner Brook (CA),15,adults aged 18+ years,females,2015-2018,4727,11806,40,3.6468,32.9,47.2,9.1,40,5.10266766,30,50,12.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,females,2015-2018,8333,27467,30.3,1.9200,26.6,34.1,6.3,30.2,1.962240874,26.4,34.1,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,females,2015-2018,1835,6087,30.2,3.9862,22.3,38,13.2,30.1,4.559513963,21.1,39,15.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,females,2015-2018,46489,165872,28,1.5147,25.1,31,5.4,28.1,1.577007166,25,31.2,5.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,females,2015-2018,5940,16312,36.4,2.6339,31.2,41.6,7.2,36,4.193467584,27.8,44.3,11.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,females,2015-2018,4720,13219,35.7,3.4111,29,42.4,9.6,34.4,3.880933508,26.8,42.1,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,females,2015-2018,14036,35538,39.5,2.7381,34.1,44.9,6.9,40.6,2.945031892,34.8,46.4,7.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,females,2015-2018,20883,57217,36.5,2.6739,31.3,41.7,7.3,35.8,2.790154864,30.3,41.2,7.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,females,2015-2018,18680,47547,39.3,3.2417,32.9,45.6,8.3,37.1,2.963608585,31.3,42.9,8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,females,2015-2018,12619,38813,32.5,3.7978,25.1,40,11.7,32,3.401435026,25.3,38.7,10.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,females,2015-2018,3434,13107,26.2,2.8190,20.7,31.7,10.8,25.1,5.171228631,14.9,35.2,20.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,females,2015-2018,5251,11769,44.6,3.3561,38,51.2,7.5,46.7,3.815784052,39.3,54.2,8.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,females,2015-2018,3132,6942,45.1,4.2550,36.8,53.5,9.4,44.8,5.00977282,35,54.6,11.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,females,2015-2018,3740,10396,36,5.7555,24.7,47.3,16,33.5,3.9694045,25.7,41.3,11.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,females,2015-2018,4108,21195,19.4,2.8033,13.9,24.9,14.5,18.2,2.179692991,13.9,22.4,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,females,2015-2018,3913,11075,35.3,3.6315,28.2,42.5,10.3,35.1,3.219579719,28.8,41.4,9.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,females,2015-2018,13356,63587,21,1.9946,17.1,24.9,9.5,20.4,2.242976985,16,24.8,11
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-×les (CA),412,adults aged 18+ years,females,2015-2018,3686,10883,33.9,3.6755,26.7,41.1,10.9,32.1,3.624557463,25,39.2,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Qu‚bec (CMA),421,adults aged 18+ years,females,2015-2018,63289,319638,19.8,1.1146,17.6,22,5.6,20,1.338635899,17.4,22.6,6.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,females,2015-2018,19823,85846,23.1,2.5250,18.1,28,10.9,22.2,2.196987146,17.9,26.5,9.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-RiviŠres (CMA),442,adults aged 18+ years,females,2015-2018,16053,58267,27.6,3.0068,21.6,33.5,10.9,27.4,3.331217306,20.9,34,12.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,females,2015-2018,5084,19900,25.5,6.2992,13.2,37.9,24.7,21.9,4.461162056,13.1,30.6,20.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,females,2015-2018,10839,41359,26.2,2.5606,21.2,31.2,9.8,26.5,3.649331081,19.3,33.6,13.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,females,2015-2018,9011,36030,25,4.5835,16,34,18.3,24.9,5.023908307,15,34.7,20.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,females,2015-2018,3509,13986,25.1,5.9686,13.4,36.8,23.8,25.6,7.492522754,10.9,40.3,29.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,females,2015-2018,6690,28455,23.5,6.4681,10.8,36.2,27.5,20.2,3.516163059,13.3,27.1,17.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montr‚al (CMA),462,adults aged 18+ years,females,2015-2018,362017,1586207,22.8,0.7547,21.3,24.3,3.3,22.6,0.746692818,21.1,24,3.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,females,2015-2018,3850,12701,30.3,2.7608,24.9,35.7,9.1,30.7,3.964172194,22.9,38.5,12.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rouyn-Noranda (CA),485,adults aged 18+ years,females,2015-2018,4353,15330,28.4,2.6006,23.3,33.5,9.2,27.3,3.581683518,20.2,34.3,13.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cornwall (CA),501,adults aged 18+ years,females,2015-2018,9946,26910,37,6.4606,24.3,49.6,17.5,38.3,5.351521297,27.8,48.8,14
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Ottawa - Gatineau (CMA),505,adults aged 18+ years,females,2015-2018,124210,513003,24.2,1.2127,21.8,26.6,5,24,1.198415611,21.7,26.3,5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brockville (CA),512,adults aged 18+ years,females,2015-2018,4317,11371,38,6.5507,25.1,50.8,17.3,40,8.111793875,24.1,55.9,20.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kingston (CMA),521,adults aged 18+ years,females,2015-2018,20077,64687,31,3.0101,25.1,36.9,9.7,31.1,2.908228644,25.4,36.8,9.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Belleville (CMA),522,adults aged 18+ years,females,2015-2018,16170,40884,39.6,3.0793,33.5,45.6,7.8,39.9,3.228982883,33.6,46.3,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Peterborough (CMA),529,adults aged 18+ years,females,2015-2018,15850,50212,31.6,2.7834,26.1,37,8.8,31,3.036447783,25.1,37,9.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kawartha Lakes (CA),530,adults aged 18+ years,females,2015-2018,11091,28939,38.3,4.0262,30.4,46.2,10.5,36,4.8974557,26.4,45.6,13.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Oshawa (CMA),532,adults aged 18+ years,females,2015-2018,48171,175029,27.5,2.5304,22.6,32.5,9.2,26.5,2.384121008,21.8,31.1,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Toronto (CMA),535,adults aged 18+ years,females,2015-2018,447824,2292895,19.5,0.8333,17.9,21.2,4.3,19.7,0.778565595,18.1,21.2,4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,females,2015-2018,72575,285772,25.4,1.4948,22.5,28.3,5.9,25.1,1.630509842,21.9,28.3,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,females,2015-2018,52609,164894,31.9,2.1107,27.8,36,6.6,30.7,2.404283208,26,35.4,7.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,females,2015-2018,60537,195053,31,2.2415,26.6,35.4,7.2,30.7,2.074232371,26.6,34.7,6.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,females,2015-2018,15755,48586,32.4,2.6933,27.1,37.7,8.3,33.1,2.584764172,28,38.2,7.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,females,2015-2018,6784,17246,39.3,4.8578,29.8,48.9,12.3,39.8,4.960116706,30.1,49.6,12.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,females,2015-2018,5174,23352,22.2,3.3471,15.6,28.7,15.1,20.7,3.134450085,14.5,26.8,15.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,females,2015-2018,14015,52704,26.6,3.0697,20.6,32.6,11.5,26.9,2.954515517,21.1,32.7,11
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,females,2015-2018,5301,16130,32.9,3.6924,25.6,40.1,11.2,33.3,3.619394927,26.2,40.4,10.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,females,2015-2018,51088,197717,25.8,1.9341,22,29.6,7.5,26.1,1.792273745,22.6,29.6,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,females,2015-2018,12011,37563,32,2.6230,26.8,37.1,8.2,32.7,2.663951695,27.5,37.9,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,females,2015-2018,34967,127406,27.4,2.3032,22.9,32,8.4,27.1,2.282094914,22.6,31.5,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,females,2015-2018,11099,34849,31.9,3.8039,24.4,39.3,11.9,31.6,3.27140295,25.2,38,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,females,2015-2018,27013,82260,32.8,3.8001,25.4,40.3,11.6,33.3,3.247635247,26.9,39.6,9.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,females,2015-2018,8266,27354,30.2,2.8199,24.7,35.8,9.3,31.6,3.940895924,23.9,39.4,12.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,females,2015-2018,21035,64505,32.6,2.3026,28.1,37.1,7.1,32.9,2.674390595,27.6,38.1,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,females,2015-2018,5509,14971,36.8,4.8497,27.3,46.3,13.2,37.7,4.069667425,29.7,45.7,10.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,females,2015-2018,12066,33034,36.5,2.3872,31.8,41.2,6.5,35.5,3.470532795,28.7,42.3,9.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,females,2015-2018,17115,46521,36.8,2.5446,31.8,41.8,6.9,36.6,2.755082427,31.2,42,7.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,females,2015-2018,75809,293819,25.8,1.2380,23.4,28.2,4.8,26,1.24088717,23.5,28.4,4.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,females,2015-2018,1776,8537,20.8,4.9544,11.1,30.5,23.8,23.9,5.113390883,13.9,33.9,21.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,females,2015-2018,6165,20629,29.9,3.6077,22.8,37,12.1,28.9,3.111538277,22.8,35,10.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,females,2015-2018,1286,3940,32.6,3.8406,25.1,40.2,11.8,38.6,4.376638999,30,47.1,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,females,2015-2018,22089,85662,25.8,2.1595,21.5,30,8.4,26.2,2.271500421,21.7,30.6,8.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,females,2015-2018,29860,109902,27.2,2.4072,22.4,31.9,8.9,27.9,2.269741878,23.4,32.3,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,females,2015-2018,2483,8989,27.6,4.5719,18.6,36.6,16.6,28.9,4.406671329,20.3,37.5,15.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,females,2015-2018,5588,15844,35.3,4.1793,27.1,43.5,11.8,35.1,3.956373966,27.3,42.8,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,females,2015-2018,11567,29064,39.8,4.1590,31.6,48,10.5,38.8,3.244142083,32.4,45.2,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,females,2015-2018,11660,43168,27,2.3821,22.3,31.7,8.8,27.9,2.261278315,23.4,32.3,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,females,2015-2018,117103,528543,22.2,1.2958,19.6,24.7,5.8,22.3,1.143532433,20.1,24.6,5.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,females,2015-2018,8175,33963,24.1,2.8723,18.4,29.7,11.9,24.7,2.405706385,20,29.4,9.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmonton (CMA),835,adults aged 18+ years,females,2015-2018,123775,498461,24.8,1.0498,22.8,26.9,4.2,25.3,1.075952756,23.2,27.4,4.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lloydminster (CA),840,adults aged 18+ years,females,2015-2018,3290,11222,29.3,4.5324,20.4,38.2,15.5,32.7,4.594880325,23.7,41.7,14.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Grande Prairie (CA),850,adults aged 18+ years,females,2015-2018,4326,12341,35.1,3.1064,29,41.2,8.9,38.6,5.135199621,28.5,48.6,13.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Wood Buffalo (CA),860,adults aged 18+ years,females,2015-2018,7554,22849,33.1,4.0744,25.1,41.1,12.3,31.1,4.361040781,22.5,39.6,14
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nelson (CA),907,adults aged 18+ years,females,2015-2018,1182,8392,14.1,3.0529,8.1,20.1,21.7,13,3.886029675,5.4,20.6,29.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kelowna (CMA),915,adults aged 18+ years,females,2015-2018,15054,73414,20.5,2.6767,15.3,25.8,13.1,20.2,2.413315006,15.5,24.9,11.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vernon (CA),918,adults aged 18+ years,females,2015-2018,6218,26259,23.7,3.6780,16.5,30.9,15.5,23.9,4.013087627,16,31.7,16.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kamloops (CA),925,adults aged 18+ years,females,2015-2018,11039,42883,25.7,3.7586,18.4,33.1,14.6,25,2.521591448,20.1,30,10.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chilliwack (CA),930,adults aged 18+ years,females,2015-2018,9047,33671,26.9,3.7044,19.6,34.1,13.8,24.7,3.163060507,18.5,30.9,12.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,females,2015-2018,17229,66859,25.8,2.9845,19.9,31.6,11.6,26.2,3.000478548,20.3,32.1,11.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,females,2015-2018,170498,971995,17.5,0.8059,16,19.1,4.6,17.6,0.829009918,16,19.2,4.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,females,2015-2018,27883,151151,18.4,1.8619,14.8,22.1,10.1,18.5,1.925152551,14.7,22.3,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,females,2015-2018,9261,38447,24.1,3.7714,16.7,31.5,15.7,23.8,3.754204076,16.5,31.2,15.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,females,2015-2018,5834,22176,26.3,3.4672,19.5,33.1,13.2,25.9,3.41357698,19.2,32.6,13.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,females,2015-2018,5348,14232,37.6,4.0270,29.7,45.5,10.7,34.3,3.88745611,26.7,41.9,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,females,2015-2018,9846,32815,30,2.9635,24.2,35.8,9.9,31.4,2.86397518,25.7,37,9.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,females,2015-2018,2782,6454,43.1,6.4136,30.5,55.7,14.9,42.3,5.090307698,32.4,52.3,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,females,2015-2018,4013,11432,35.1,4.5825,26.1,44.1,13.1,35.2,4.221485848,26.9,43.5,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,females,2015-2018,3582,10517,34.1,3.3887,27.4,40.7,10,33.3,3.265673317,26.9,39.7,9.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,females,2015-2018,973,2679,36.3,7.9027,20.8,51.8,21.8,40.3,9.072814314,22.5,58.1,22.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,females,2015-2018,2384,7417,32.1,4.4113,23.5,40.8,13.7,35.1,4.282889819,26.7,43.5,12.2
