Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,males,2015-2018,209290,305278,68.6,1.5062,65.6,71.5,2.2,69.2,1.391869441,66.5,72,2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,males,2015-2018,5871,7435,79,4.3846,70.4,87.6,5.6,76.7,7.02370213,62.9,90.5,9.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,males,2015-2018,14157,19328,73.2,4.0542,65.3,81.2,5.5,74.5,3.47930753,67.7,81.3,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,males,2015-2018,3874,5057,76.6,5.2999,66.2,87,6.9,77.2,4.590267352,68.2,86.2,5.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,males,2015-2018,73429,90309,81.3,2.0610,77.3,85.4,2.5,81.9,1.992162568,78,85.8,2.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,males,2015-2018,81770,112047,73,2.3827,68.3,77.7,3.3,73.7,2.224866688,69.4,78.1,3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,males,2015-2018,5970,7943,75.2,5.8647,63.6,86.7,7.8,76.2,4.86627892,66.7,85.7,6.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,males,2015-2018,13295,16750,79.4,3.7825,71.9,86.8,4.8,78.5,4.131850193,70.4,86.6,5.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,males,2015-2018,21638,29981,72.2,3.0197,66.2,78.1,4.2,73.2,3.052664216,67.2,79.2,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,males,2015-2018,30960,45596,67.9,3.1184,61.8,74,4.6,70.9,2.774490258,65.5,76.4,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,males,2015-2018,389136,568699,68.4,1.2468,66,70.9,1.8,68.4,1.223232281,66,70.8,1.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,males,2015-2018,26515,40250,65.9,4.1464,57.7,74,6.3,68.2,3.488549894,61.4,75,5.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmonton (CMA),835,adults aged 18+ years,males,2015-2018,393919,536744,73.4,1.2472,70.9,75.8,1.7,73.7,1.134992856,71.5,76,1.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lloydminster (CA),840,adults aged 18+ years,males,2015-2018,7865,11706,67.2,4.8428,57.7,76.7,7.2,73.1,4.74990059,63.7,82.4,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Grande Prairie (CA),850,adults aged 18+ years,males,2015-2018,15303,21576,70.9,4.2563,62.6,79.3,6,73,4.118763716,64.9,81,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Wood Buffalo (CA),860,adults aged 18+ years,males,2015-2018,26052,30429,85.6,3.1850,79.4,91.9,3.7,87.5,2.512061027,82.6,92.4,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nelson (CA),907,adults aged 18+ years,males,2015-2018,6128,9627,63.7,5.6723,52.5,74.8,8.9,59.4,4.887763223,49.8,69,8.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kelowna (CMA),915,adults aged 18+ years,males,2015-2018,51661,76733,67.3,2.9111,61.6,73,4.3,66.1,2.834942932,60.5,71.7,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vernon (CA),918,adults aged 18+ years,males,2015-2018,17374,23114,75.2,3.8401,67.6,82.7,5.1,70.9,2.993059822,65,76.8,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kamloops (CA),925,adults aged 18+ years,males,2015-2018,34332,46132,74.4,3.8323,66.9,81.9,5.1,73.9,3.30448981,67.5,80.4,4.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chilliwack (CA),930,adults aged 18+ years,males,2015-2018,27017,34155,79.1,3.6325,72,86.2,4.6,78.6,3.291062149,72.1,85.1,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,males,2015-2018,51648,67570,76.4,2.8058,70.9,81.9,3.7,77.2,2.525023324,72.3,82.2,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,males,2015-2018,592001,966315,61.3,1.1094,59.1,63.4,1.8,61.8,1.029675806,59.8,63.8,1.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,males,2015-2018,94991,144719,65.6,2.2249,61.3,70,3.4,65.6,2.198149348,61.3,69.9,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,males,2015-2018,24910,40434,61.6,4.1364,53.5,69.7,6.7,59,4.452054815,50.3,67.7,7.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,males,2015-2018,14700,22019,66.8,3.8328,59.2,74.3,5.7,66,4.270917132,57.6,74.4,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,males,2015-2018,10499,12644,83,5.1084,73,93.1,6.2,78.8,6.313328618,66.5,91.2,8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,males,2015-2018,26221,36394,72,2.9528,66.3,77.8,4.1,72.2,2.7266227,66.8,77.5,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,males,2015-2018,4353,5552,78.4,6.0331,66.6,90.3,7.7,79.4,4.942341967,69.7,89.1,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,males,2015-2018,10467,14448,72.4,3.5470,65.5,79.4,4.9,76,3.197631181,69.7,82.2,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,males,2015-2018,26221,36394,72,2.9528,66.3,77.8,4.1,72.2,2.7266227,66.8,77.5,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,males,2015-2018,4353,5552,78.4,6.0331,66.6,90.3,7.7,79.4,4.942341967,69.7,89.1,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,males,2015-2018,10467,14448,72.4,3.5470,65.5,79.4,4.9,76,3.197631181,69.7,82.2,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,CANADA,1,adults aged 18+ years,females,2015-2018,3473824,5133709,67.7,0.5181,66.7,68.7,0.8,67.8,0.521697363,66.8,68.9,0.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St Johns (CMA),1,adults aged 18+ years,females,2015-2018,56766,88436,64.2,2.2739,59.7,68.7,3.5,64.6,2.190888692,60.3,68.8,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Corner Brook (CA),15,adults aged 18+ years,females,2015-2018,8409,11806,71.2,3.4841,64.4,78.1,4.9,70.8,3.840253124,63.3,78.4,5.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,females,2015-2018,17144,27467,62.4,2.0417,58.4,66.4,3.3,62.3,2.086199117,58.2,66.4,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,females,2015-2018,4001,6087,65.7,4.4973,56.9,74.6,6.8,61.6,4.720186257,52.3,70.8,7.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,females,2015-2018,96971,165872,58.5,1.7318,55.1,61.9,3,58.5,1.812741345,54.9,62,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,females,2015-2018,11543,16312,70.8,2.9717,64.9,76.6,4.2,69.5,3.421901685,62.8,76.2,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,females,2015-2018,9217,13219,69.7,3.5268,62.8,76.6,5.1,66.8,4.042885664,58.9,74.8,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,females,2015-2018,26763,35538,75.3,2.3559,70.7,79.9,3.1,74.7,2.554959594,69.7,79.8,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,females,2015-2018,40200,57217,70.3,2.4282,65.5,75,3.5,69.4,2.756822488,64,74.8,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,females,2015-2018,33747,47547,71,2.8760,65.3,76.6,4.1,69.3,2.920935641,63.6,75.1,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,females,2015-2018,22127,38813,57,3.4459,50.2,63.8,6,56.3,3.373142914,49.7,62.9,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,females,2015-2018,8239,13107,62.9,3.6368,55.7,70,5.8,59.2,5.207055339,49,69.4,8.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,females,2015-2018,9645,11769,82,2.7783,76.5,87.4,3.4,82.1,3.265202953,75.7,88.5,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,females,2015-2018,4758,6942,68.5,4.1036,60.5,76.6,6,67.4,4.709854074,58.2,76.6,7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,females,2015-2018,7045,10396,67.8,4.8541,58.2,77.3,7.2,67.6,5.256509021,57.3,77.9,7.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,females,2015-2018,11594,21195,54.7,3.0758,48.7,60.7,5.6,54,3.760776216,46.7,61.4,7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,females,2015-2018,7407,11075,66.9,3.3123,60.4,73.4,5,65.3,3.544252063,58.3,72.2,5.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,females,2015-2018,34811,63587,54.7,2.2336,50.4,59.1,4.1,53.4,2.507857453,48.5,58.3,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-Îles (CA),412,adults aged 18+ years,females,2015-2018,7042,10883,64.7,3.3997,58,71.4,5.3,63.7,4.192769203,55.5,71.9,6.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Québec (CMA),421,adults aged 18+ years,females,2015-2018,161190,319638,50.4,1.4006,47.7,53.2,2.8,49.5,1.473279715,46.6,52.4,3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,females,2015-2018,47992,85846,55.9,2.0873,51.8,60,3.7,55.2,2.513374943,50.3,60.1,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-Rivières (CMA),442,adults aged 18+ years,females,2015-2018,37053,58267,63.6,3.4137,56.9,70.3,5.4,62.7,3.303157153,56.2,69.2,5.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,females,2015-2018,13330,19900,67,5.3221,56.5,77.4,7.9,63.3,5.743282336,52,74.5,9.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,females,2015-2018,24515,41359,59.3,2.9902,53.4,65.1,5,57.5,3.896784791,49.9,65.1,6.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,females,2015-2018,21850,36030,60.6,4.9379,51,70.3,8.1,58.9,5.523776247,48,69.7,9.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,females,2015-2018,7496,13986,53.6,8.5521,36.8,70.4,16,49.3,7.995760821,33.6,64.9,16.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,females,2015-2018,14409,28455,50.6,6.1392,38.6,62.7,12.1,44.6,4.244583537,36.3,52.9,9.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montréal (CMA),462,adults aged 18+ years,females,2015-2018,836078,1586207,52.7,0.8501,51,54.4,1.6,52.4,0.877926456,50.7,54.1,1.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,females,2015-2018,7851,12701,61.8,3.8576,54.2,69.4,6.2,61.8,3.803253742,54.4,69.3,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rouyn-Noranda (CA),485,adults aged 18+ years,females,2015-2018,9316,15330,60.8,4.2430,52.4,69.1,7,57.5,4.280030619,49.1,65.9,7.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cornwall (CA),501,adults aged 18+ years,females,2015-2018,18020,26910,67,4.5516,58,75.9,6.8,66.1,5.194305659,55.9,76.3,7.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Ottawa - Gatineau (CMA),505,adults aged 18+ years,females,2015-2018,286977,513003,55.9,1.5107,53,58.9,2.7,55.8,1.428116464,53,58.6,2.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brockville (CA),512,adults aged 18+ years,females,2015-2018,7670,11371,67.5,6.6782,54.3,80.6,9.9,66.3,7.606833587,51.4,81.2,11.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kingston (CMA),521,adults aged 18+ years,females,2015-2018,40185,64687,62.1,2.6116,57,67.2,4.2,62.1,2.95056162,56.3,67.9,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Belleville (CMA),522,adults aged 18+ years,females,2015-2018,27370,40884,66.9,2.8365,61.4,72.5,4.2,66.5,3.02526151,60.5,72.4,4.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Peterborough (CMA),529,adults aged 18+ years,females,2015-2018,30995,50212,61.7,2.8403,56.2,67.3,4.6,60.1,3.540302834,53.2,67,5.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kawartha Lakes (CA),530,adults aged 18+ years,females,2015-2018,21179,28939,73.2,3.3049,66.7,79.7,4.5,72.2,4.205057997,64,80.4,5.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Oshawa (CMA),532,adults aged 18+ years,females,2015-2018,100334,175029,57.3,2.7703,51.9,62.8,4.8,56.7,2.685150833,51.4,61.9,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Toronto (CMA),535,adults aged 18+ years,females,2015-2018,1158833,2292895,50.5,1.0212,48.5,52.5,2,50.7,1.008512078,48.7,52.6,2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,females,2015-2018,171345,285772,60,1.5711,56.9,63,2.6,59.6,1.736280507,56.2,63,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,females,2015-2018,103894,164894,63,2.1791,58.7,67.3,3.5,60.3,2.438625639,55.5,65.1,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,females,2015-2018,116871,195053,59.9,2.6915,54.6,65.2,4.5,59.8,2.1913054,55.5,64.1,3.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,females,2015-2018,30658,48586,63.1,2.1329,58.9,67.3,3.4,63.2,2.528001301,58.3,68.2,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,females,2015-2018,11549,17246,67,3.1785,60.7,73.2,4.7,66.5,3.425780396,59.8,73.2,5.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,females,2015-2018,13153,23352,56.3,4.5346,47.4,65.2,8.1,52,4.628570442,43,61.1,8.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,females,2015-2018,32337,52704,61.4,3.2943,54.9,67.8,5.4,62,3.012802954,56.1,67.9,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,females,2015-2018,10679,16130,66.2,2.9418,60.4,72,4.4,66.8,3.272142029,60.4,73.2,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,females,2015-2018,110977,197717,56.1,1.7563,52.7,59.6,3.1,56.2,1.991625464,52.3,60.1,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,females,2015-2018,24325,37563,64.8,2.7402,59.4,70.1,4.2,64.2,3.296306716,57.7,70.7,5.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,females,2015-2018,77225,127406,60.6,3.0854,54.6,66.7,5.1,59.4,2.897013637,53.7,65.1,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,females,2015-2018,21212,34849,60.9,2.9340,55.1,66.6,4.8,60.4,3.400548117,53.7,67,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,females,2015-2018,46487,82260,56.5,3.8319,49,64,6.8,57.2,3.24794601,50.9,63.6,5.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,females,2015-2018,18633,27354,68.1,3.4485,61.4,74.9,5.1,68.6,3.917964552,60.9,76.3,5.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,females,2015-2018,40297,64505,62.5,2.4713,57.6,67.3,4,61.9,2.656545693,56.7,67.1,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,females,2015-2018,10289,14971,68.7,3.9460,61,76.5,5.7,69.2,3.902331518,61.5,76.8,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,females,2015-2018,21938,33034,66.4,2.8691,60.8,72,4.3,64.9,3.320524,58.4,71.4,5.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,females,2015-2018,31384,46521,67.5,2.9262,61.7,73.2,4.3,66.2,2.933870865,60.5,72,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,females,2015-2018,159948,293819,54.4,1.5023,51.5,57.4,2.8,54.7,1.455467462,51.9,57.6,2.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,females,2015-2018,5030,8537,58.9,5.9975,47.2,70.7,10.2,60.4,6.675090627,47.3,73.5,11.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,females,2015-2018,12902,20629,62.5,4.0745,54.5,70.5,6.5,62.7,3.4359177,56,69.5,5.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,females,2015-2018,2303,3940,58.4,5.3106,48,68.9,9.1,61.5,4.875188123,51.9,71,7.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,females,2015-2018,51486,85662,60.1,2.5018,55.2,65,4.2,61,2.815968731,55.5,66.5,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,females,2015-2018,62472,109902,56.8,2.5666,51.8,61.9,4.5,57.9,2.491414119,53,62.8,4.3
