Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Middlesex-London HU,3544,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,50.7,1,,,,,44.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Niagara Regional Area HU,3546,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,51.2,1,,,,,50.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,North Bay Parry Sound District HU,3547,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,83.2,1,,,,,86.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Northwestern HU,3549,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,47.6,1,,,,,48,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,City of Ottawa HU,3551,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,63.3,1,,,,,65.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Oxford County HU,3552,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Peel Regional HU,3553,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Perth District HU,3554,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,57.6,1,,,,,58.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Peterborough County-City HU,3555,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,71.1,1,,,,,72.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Porcupine HU,3556,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,48.1,1,,,,,43.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Renfrew County and District HU,3557,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,74.1,1,,,,,73.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Eastern Ontario HU,3558,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,54.2,1,,,,,56.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Simcoe Muskoka District HU,3560,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,81.5,1,,,,,82.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Sudbury and District HU,3561,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,71.4,1,,,,,68.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Thunder Bay District HU,3562,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,33.5,1,,,,,33,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Timiskaming HU,3563,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,44.5,1,,,,,36.4,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Waterloo HU,3565,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,57.1,1,,,,,54.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,86.6,1,,,,,85.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Windsor-Essex County HU,3568,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,77.2,1,,,,,77.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,York Regional HU,3570,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,72.6,1,,,,,72,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,City of Toronto HU,3595,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,63.9,1,,,,,62.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Winnipeg RHA,4601,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,90.1,1,,,,,94.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Prairie Mountain Health,4602,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,55.8,1,,,,,55.8,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Interlake-Eastern Regional Health,4603,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,118.5,1,,,,,120.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Northern RHA,4604,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,140.1,1,,,,,163.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Southern Health,4605,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Sun Country RHA,4701,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,73.1,1,,,,,67.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Five Hills RHA,4702,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Cypress RHA,4703,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,65.4,1,,,,,61.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Regina Qu'Appelle RHA,4704,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,55.6,1,,,,,56.4,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Sunrise RHA,4705,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,77,1,,,,,63.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Saskatoon RHA,4706,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,86.3,1,,,,,89.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Heartland RHA,4707,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,66.8,1,,,,,64.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Kelsey Trail RHA,4708,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Prince Albert Parkland RHA,4709,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,50,1,,,,,48.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Prairie North RHA,4710,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,76,1,,,,,72.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,South Zone,4831,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,47.5,1,,,,,47.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Calgary Zone,4832,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,61.2,1,,,,,61.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Central Zone,4833,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,49,1,,,,,48,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Edmonton Zone,4834,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,57.1,1,,,,,57.8,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,North Zone,4835,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,49.2,1,,,,,48.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,East Kootenay HSDA,5911,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,53,1,,,,,50.4,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Kootenay-Boundary HSDA,5912,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,46.1,1,,,,,44.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Okanagan HSDA,5913,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,112.2,1,,,,,111.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Thompson/Cariboo HSDA,5914,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,56.1,1,,,,,56.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Fraser East HSDA,5921,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Fraser North HSDA,5922,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,119.2,1,,,,,118.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Fraser South HSDA,5923,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,67.1,1,,,,,68.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Richmond HSDA,5931,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Vancouver HSDA,5932,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,54.8,1,,,,,51,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,South Vancouver Island HSDA,5941,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,115.7,1,,,,,117,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Central Vancouver Island HSDA,5942,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,114.6,1,,,,,119.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,North Vancouver Island HSDA,5943,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,102.4,1,,,,,101.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Northwest HSDA,5951,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,45.6,1,,,,,39,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Northern Interior HSDA,5952,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,103.8,1,,,,,111.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Northeast HSDA,5953,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,52.2,1,,,,,53.4,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,YUKON,6001,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,41.4,1,,,,,40.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,NORTHWEST TERRITORIES,6101,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,41.9,1,,,,,41,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,NUNAVUT,6201,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,98.4,1,,,,,97,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,CANADA,0,youth aged 12-17 years,2,females,3,2015-2018,44264,367405,12,0.9304,10.2,13.9,7.7,3,8.5,0.7026435541,7.1,9.9,8.3,3
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Eastern Regional,1011,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,41.3,1,,,,,50.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Central Regional,1012,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,78.2,1,,,,,69.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Western Regional,1013,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,103.3,1,,,,,105.8,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Labrador-Grenfell Regional,1014,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,80.5,1,,,,,81.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Prince Edward Island,1100,youth aged 12-17 years,2,females,3,2015-2018,259,1541,16.8,4.9942,7,26.6,29.7,2,11.2,3.252264772,4.8,17.6,29,2
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 1 - Western,1201,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,78.3,1,,,,,78.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 2 - Northern,1202,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,78.9,1,,,,,78.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 3 - Eastern,1203,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,43.5,1,,,,,41.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 4 - Central,1204,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,57.2,1,,,,,67.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 1 (Moncton area),1301,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,75.8,1,,,,,76.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 2 (Saint John area),1302,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,58.2,1,,,,,57.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 3 (Fredericton area),1303,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,110,1,,,,,111.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 4 (Edmundston area),1304,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 5 (Campbellton area),1305,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,133.5,1,,,,,131.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 6 (Bathurst area),1306,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,115,1,,,,,113.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Zone 7 (Miramichi area),1307,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Bas-Saint-Laurent,2401,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,47.6,1,,,,,49,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Saguenay - Lac-Saint-Jean,2402,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,34.8,1,,,,,33.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Capitale-Nationale,2403,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,35.1,1,,,,,35,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Mauricie et du Centre-du-Québec,2404,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,40.3,1,,,,,38.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,L'Estrie,2405,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,46.3,1,,,,,45.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Région de Montréal,2406,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,37,1,,,,,34,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,L'Outaouais,2407,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,61.1,1,,,,,60.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,L'Abitibi-Témiscamingue,2408,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,44.2,1,,,,,42.8,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Côte-Nord,2409,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,76.4,1,,,,,70.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Nord-du-Québec,2410,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,64.7,1,,,,,61.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Gaspésie - Îles-de-la-Madeleine,2411,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,36.1,1,,,,,40.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Chaudière-Appalaches,2412,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,35.3,1,,,,,38.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Région de Laval,2413,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,76.3,1,,,,,77.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Région de Lanaudière,2414,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,67.1,1,,,,,66.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Région des Laurentides,2415,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,51.3,1,,,,,50.7,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Montérégie,2416,youth aged 12-17 years,2,females,3,2015-2018,4041,21987,18.4,4.8173,8.9,27.8,26.2,2,13.8,3.411955761,7.1,20.4,24.7,2
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,The District of Algoma HU,3526,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,64.7,1,,,,,65.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Brant County HU,3527,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Durham Regional HU,3530,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,42.5,1,,,,,39.8,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Elgin-St Thomas HU,3531,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,57.3,1,,,,,57.4,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Grey Bruce HU,3533,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,44.1,1,,,,,43.4,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Haldimand-Norfolk HU,3534,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,103.7,1,,,,,104.6,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,"Haliburton, Kawartha, Pine Ridge District HU",3535,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Halton Regional HU,3536,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,100,1,,,,,99.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,City of Hamilton HU,3537,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,61.7,1,,,,,60.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Hastings and Prince Edward Counties HU,3538,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,88.4,1,,,,,85.3,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Huron County HU,3539,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,73.2,1,,,,,59.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Chatham-Kent HU,3540,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,131,1,,,,,146.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,"Kingston, Frontenac and Lennox and Addington HU",3541,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,55.8,1,,,,,55.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Lambton HU,3542,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,49.3,1,,,,,49.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,"Leeds, Grenville and Lanark District HU",3543,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,92.9,1,,,,,90.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Middlesex-London HU,3544,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,57.8,1,,,,,58.5,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Niagara Regional Area HU,3546,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,North Bay Parry Sound District HU,3547,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,66.8,1,,,,,63.1,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Northwestern HU,3549,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,57.8,1,,,,,58,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,City of Ottawa HU,3551,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,43.2,1,,,,,50.8,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Oxford County HU,3552,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,69.9,1,,,,,69.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Peel Regional HU,3553,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,129,1,,,,,131.2,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Perth District HU,3554,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Peterborough County-City HU,3555,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,75.4,1,,,,,69.9,1
Alcohol heavy drinking,5,Prevalence (%) of alcohol heavy drinking,8,Health Regions,2,Porcupine HU,3556,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,70.7,1,,,,,72.8,1
