Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,SDOH,SDOH_ID,SDOH_Cat,SDOH_Cat_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Niagara Regional Area HU,3546,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,26776,66498,40.3,3.7623,32.9,47.6,9.3,3,*,*,*,*,*,1,129,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Bay Parry Sound District HU,3547,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,8715,29364,29.7,4.0009,21.8,37.5,13.5,3,*,*,*,*,*,1,73,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Bay Parry Sound District HU,3547,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,6006,17780,33.8,6.3499,21.3,46.2,18.8,2,*,*,*,*,*,1,56,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwestern HU,3549,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,5673,16795,33.8,3.8508,26.2,41.3,11.4,3,*,*,*,*,*,1,96,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwestern HU,3549,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,2346,6263,37.5,5.4206,26.8,48.1,14.5,3,*,*,*,*,*,1,53,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Ottawa HU,3551,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,49947,242650,20.6,2.0037,16.7,24.5,9.7,3,*,*,*,*,*,1,142,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Ottawa HU,3551,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,33475,118902,28.2,3.6760,20.9,35.4,13.1,3,*,*,*,*,*,1,91,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Oxford County HU,3552,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,8516,25682,33.2,4.1341,25,41.3,12.5,3,*,*,*,*,*,1,77,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Oxford County HU,3552,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,6015,15458,38.9,5.8939,27.3,50.5,15.1,2,*,*,*,*,*,1,63,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peel Regional HU,3553,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,53580,251867,21.3,2.8200,15.7,26.8,13.3,3,*,*,*,*,*,1,110,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peel Regional HU,3553,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,65156,256820,25.4,2.8020,19.9,30.9,11,3,*,*,*,*,*,1,144,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Perth District HU,3554,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,5287,17399,30.4,4.3733,21.8,39,14.4,3,*,*,*,*,*,1,77,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Perth District HU,3554,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,4138,10818,38.2,5.9826,26.5,50,15.6,2,*,*,*,*,*,1,57,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peterborough County-City HU,3555,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,11195,33126,33.8,4.2293,25.5,42.1,12.5,3,*,*,*,*,*,1,88,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peterborough County-City HU,3555,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,6944,22247,31.2,5.1851,21,41.4,16.6,2,*,*,*,*,*,1,86,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Porcupine HU,3556,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,5506,16884,32.6,3.8448,25.1,40.2,11.8,3,*,*,*,*,*,1,74,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Porcupine HU,3556,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,4444,12003,37,4.1195,28.9,45.1,11.1,3,*,*,*,*,*,1,78,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Renfrew County and District HU,3557,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,9323,29423,31.7,3.0865,25.6,37.7,9.7,3,*,*,*,*,*,1,95,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Renfrew County and District HU,3557,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,2325,9663,24.1,5.0660,14.1,34,21.1,2,*,*,*,*,*,1,30,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Eastern Ontario HU,3558,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,13488,40658,33.2,3.7038,25.9,40.4,11.2,3,*,*,*,*,*,1,91,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Eastern Ontario HU,3558,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,11003,36532,30.1,4.6587,21,39.3,15.5,2,*,*,*,*,*,1,86,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Simcoe Muskoka District HU,3560,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,38970,136525,28.5,2.8386,23,34.1,9.9,3,*,*,*,*,*,1,135,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Simcoe Muskoka District HU,3560,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,25963,67593,38.4,3.6634,31.2,45.6,9.5,3,*,*,*,*,*,1,88,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sudbury and District HU,3561,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,16875,50008,33.7,3.5684,26.7,40.7,10.6,3,*,*,*,*,*,1,115,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sudbury and District HU,3561,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,6186,22019,28.1,4.0532,20.1,36,14.4,3,*,*,*,*,*,1,70,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thunder Bay District HU,3562,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,11539,33210,34.7,3.1075,28.6,40.8,8.9,3,*,*,*,*,*,1,107,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thunder Bay District HU,3562,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,6778,18152,37.3,5.4111,26.7,48,14.5,3,*,*,*,*,*,1,80,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Timiskaming HU,3563,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,2868,7273,39.4,4.4066,30.8,48.1,11.2,3,*,*,*,*,*,1,71,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Timiskaming HU,3563,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,1926,4852,39.7,5.0679,29.7,49.6,12.8,3,*,*,*,*,*,1,53,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Waterloo HU,3565,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,31357,113471,27.6,2.6434,22.4,32.8,9.6,3,*,*,*,*,*,1,123,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Waterloo HU,3565,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,33130,84272,39.3,3.9317,31.6,47,10,3,*,*,*,*,*,1,141,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,14977,67309,22.3,2.3327,17.7,26.8,10.5,3,*,*,*,*,*,1,102,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,12970,37294,34.8,4.3265,26.3,43.3,12.4,3,*,*,*,*,*,1,80,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,26691,93335,28.6,2.9555,22.8,34.4,10.3,3,*,*,*,*,*,1,122,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,13612,53875,25.3,3.4560,18.5,32,13.7,3,*,*,*,*,*,1,79,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,38665,243074,15.9,2.2857,11.4,20.4,14.4,3,*,*,*,*,*,1,97,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,35523,167040,21.3,3.4249,14.5,28,16.1,2,*,*,*,*,*,1,88,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,82411,536720,15.4,1.8084,11.8,18.9,11.8,3,*,*,*,*,*,1,114,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,124731,562786,22.2,2.0018,18.2,26.1,9,3,*,*,*,*,*,1,187,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,32490,139347,23.3,2.1976,19,27.6,9.4,3,*,*,*,*,*,1,155,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,34164,130136,26.3,2.1247,22.1,30.4,8.1,3,*,*,*,*,*,1,174,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,11163,38763,28.8,3.3027,22.3,35.3,11.5,3,*,*,*,*,*,1,132,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,6388,17510,36.5,3.2378,30.1,42.8,8.9,3,*,*,*,*,*,1,103,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,9422,30002,31.4,2.5595,26.4,36.4,8.1,3,*,*,*,*,*,1,139,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,3697,10415,35.5,4.5591,26.6,44.4,12.8,3,*,*,*,*,*,1,70,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,2576,6749,38.2,3.1460,32,44.3,8.2,3,*,*,*,*,*,1,95,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,1324,2862,46.3,5.4523,35.6,57,11.8,3,*,*,*,*,*,1,65,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,10029,34986,28.7,2.7634,23.2,34.1,9.6,3,*,*,*,*,*,1,125,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,8294,24929,33.3,3.8544,25.7,40.8,11.6,3,*,*,*,*,*,1,102,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,3760,14352,26.2,3.7453,18.8,33.5,14.3,3,*,*,*,*,*,1,54,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,1820,4972,36.6,5.0468,26.7,46.5,13.8,3,*,*,*,*,*,1,31,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,3594,11716,30.7,4.1913,22.4,38.9,13.7,3,*,*,*,*,*,1,51,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,2997,7412,40.4,4.7070,31.2,49.7,11.6,3,*,*,*,*,*,1,39,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,3275,10971,29.9,4.9889,20.1,39.6,16.7,2,*,*,*,*,*,1,59,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,1923,4812,40,4.7409,30.7,49.3,11.9,3,*,*,*,*,*,1,37,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,18452,72662,25.4,2.8821,19.7,31.1,11.3,3,*,*,*,*,*,1,106,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,7287,27532,26.5,4.7697,17.1,35.8,18,2,*,*,*,*,*,1,34,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,5247,11668,45,4.5100,36.1,53.8,10,3,*,*,*,*,*,1,63,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,2906,7437,39.1,6.4099,26.5,51.7,16.4,2,*,*,*,*,*,1,42,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,23358,85706,27.3,3.1598,21.1,33.5,11.6,3,*,*,*,*,*,1,96,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,11396,39440,28.9,4.3603,20.3,37.5,15.1,2,*,*,*,*,*,1,60,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,1634,7370,22.2,3.7883,14.7,29.6,17.1,2,*,*,*,*,*,1,33,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,1932,5462,35.4,5.5799,24.4,46.3,15.8,2,*,*,*,*,*,1,30,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,3057,7944,38.5,4.4566,29.7,47.2,11.6,3,*,*,*,*,*,1,37,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,2036,5393,37.8,8.3499,21.4,54.1,22.1,2,*,*,*,*,*,1,29,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,4988,15303,32.6,3.7146,25.3,39.9,11.4,3,*,*,*,*,*,1,57,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,3667,9055,40.5,6.0543,28.6,52.4,15,3,*,*,*,*,*,1,47,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,4820,15315,31.5,4.0910,23.4,39.5,13,3,*,*,*,*,*,1,58,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,1513,7413,20.4,5.5586,9.5,31.3,27.2,2,*,*,*,*,*,1,24,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,1415,2867,49.4,7.8314,34,64.7,15.9,2,*,*,*,*,*,1,40,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,521,1112,46.8,10.4467,26.3,67.3,22.3,2,*,*,*,*,*,1,19,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Zone,4831,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,18427,62284,29.6,2.4702,24.7,34.4,8.3,3,*,*,*,*,*,1,223,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Zone,4831,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,13234,40390,32.8,2.6399,27.6,37.9,8.1,3,*,*,*,*,*,1,197,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,84050,382170,22,1.5461,19,25,7,3,*,*,*,*,*,1,347,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,females,3,Income (household),1,Below Canadian average,7,2015-2017,50501,197787,25.5,2.0642,21.5,29.6,8.1,3,*,*,*,*,*,1,233,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Zone,4833,adults aged 18+ years,1,females,3,Income (household),1,At or above Canadian average,6,2015-2017,36207,118170,30.6,1.8617,27,34.3,6.1,3,*,*,*,*,*,1,329,,
