Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,Footnotes_ID
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Sherbrooke (CMA),433,adults aged 18+ years,1,both sexes,1,2015-2018,41569,178469,23.3,1.6923,20,26.6,7.3,3,23.2,1.558872549,20.1,26.2,6.7,3,333,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Trois-Rivières (CMA),442,adults aged 18+ years,1,both sexes,1,2015-2018,32699,116084,28.2,2.0455,24.2,32.2,7.3,3,28.2,2.376941507,23.5,32.8,8.4,3,221,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Shawinigan (CA),444,adults aged 18+ years,1,both sexes,1,2015-2018,10755,36982,29.1,4.8008,19.7,38.5,16.5,2,24.8,3.551330373,17.8,31.8,14.3,3,81,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Drummondville (CA),447,adults aged 18+ years,1,both sexes,1,2015-2018,23299,84552,27.6,2.5260,22.6,32.5,9.2,3,26.9,2.316655984,22.4,31.5,8.6,3,162,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Granby (CA),450,adults aged 18+ years,1,both sexes,1,2015-2018,23480,77257,30.4,2.5967,25.3,35.5,8.5,3,29.2,3.24770793,22.9,35.6,11.1,3,94,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Sorel-Tracy (CA),454,adults aged 18+ years,1,both sexes,1,2015-2018,9131,28576,32,5.6368,20.9,43,17.6,2,31.6,5.686923376,20.5,42.8,18,2,58,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Joliette (CA),456,adults aged 18+ years,1,both sexes,1,2015-2018,15049,53236,28.3,6.0990,16.3,40.2,21.6,2,26.2,3.304722664,19.7,32.7,12.6,3,103,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Montréal (CMA),462,adults aged 18+ years,1,both sexes,1,2015-2018,753467,3191898,23.6,0.5794,22.5,24.7,2.5,3,23.5,0.5444843202,22.4,24.6,2.3,3,3288,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Val-dOr (CA),480,adults aged 18+ years,1,both sexes,1,2015-2018,8031,24763,32.4,1.8899,28.7,36.1,5.8,3,32.4,2.963681259,26.6,38.2,9.1,3,141,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Rouyn-Noranda (CA),485,adults aged 18+ years,1,both sexes,1,2015-2018,10628,33195,32,3.1797,25.8,38.3,9.9,3,32,2.706882627,26.7,37.3,8.5,3,176,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Cornwall (CA),501,adults aged 18+ years,1,both sexes,1,2015-2018,19708,50266,39.2,4.6442,30.1,48.3,11.8,3,39.5,3.648304749,32.4,46.7,9.2,3,182,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Ottawa - Gatineau (CMA),505,adults aged 18+ years,1,both sexes,1,2015-2018,247789,1028128,24.1,0.8751,22.4,25.8,3.6,3,24,0.9151482941,22.2,25.8,3.8,3,1273,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Brockville (CA),512,adults aged 18+ years,1,both sexes,1,2015-2018,9942,25685,38.7,6.7789,25.4,52,17.5,2,40.5,5.912410842,28.9,52.1,14.6,3,83,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Kingston (CMA),521,adults aged 18+ years,1,both sexes,1,2015-2018,40349,129739,31.1,2.1738,26.8,35.4,7,3,31.1,1.949744091,27.3,34.9,6.3,3,354,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Belleville (CMA),522,adults aged 18+ years,1,both sexes,1,2015-2018,30542,83039,36.8,2.2453,32.4,41.2,6.1,3,36.6,2.541326825,31.6,41.5,6.9,3,294,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Peterborough (CMA),529,adults aged 18+ years,1,both sexes,1,2015-2018,30440,94347,32.3,2.3206,27.7,36.8,7.2,3,33,2.486292848,28.1,37.9,7.5,3,357,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Kawartha Lakes (CA),530,adults aged 18+ years,1,both sexes,1,2015-2018,23170,63346,36.6,2.8670,31,42.2,7.8,3,35.3,3.532246799,28.4,42.2,10,3,189,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Oshawa (CMA),532,adults aged 18+ years,1,both sexes,1,2015-2018,103069,336397,30.6,2.1355,26.4,34.8,7,3,30.2,1.785960277,26.7,33.7,5.9,3,450,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Toronto (CMA),535,adults aged 18+ years,1,both sexes,1,2015-2018,956368,4567964,20.9,0.5508,19.9,22,2.6,3,21.2,0.5624280443,20.1,22.3,2.7,3,2362,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Hamilton (CMA),537,adults aged 18+ years,1,both sexes,1,2015-2018,150361,570480,26.4,1.3539,23.7,29,5.1,3,26.5,1.229303444,24.1,28.9,4.6,3,770,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,St. Catharines - Niagara (CMA),539,adults aged 18+ years,1,both sexes,1,2015-2018,96269,324795,29.6,1.6494,26.4,32.9,5.6,3,28.8,1.652255226,25.5,32,5.7,3,528,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,1,both sexes,1,2015-2018,113727,396264,28.7,1.7386,25.3,32.1,6.1,3,28.6,1.523628216,25.7,31.6,5.3,3,607,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Brantford (CMA),543,adults aged 18+ years,1,both sexes,1,2015-2018,30503,94901,32.1,1.8921,28.4,35.9,5.9,3,32.4,1.837479033,28.7,36,5.7,3,358,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Woodstock (CA),544,adults aged 18+ years,1,both sexes,1,2015-2018,16378,37865,43.3,2.6923,38,48.5,6.2,3,42.6,3.325194896,36.1,49.1,7.8,3,178,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Norfolk (CA),547,adults aged 18+ years,1,both sexes,1,2015-2018,11585,47675,24.3,2.0161,20.3,28.3,8.3,3,23.9,2.516366571,19,28.8,10.5,3,185,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Guelph (CMA),550,adults aged 18+ years,1,both sexes,1,2015-2018,28831,108989,26.5,2.3663,21.8,31.1,8.9,3,26.6,2.179352083,22.4,30.9,8.2,3,219,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Stratford (CA),553,adults aged 18+ years,1,both sexes,1,2015-2018,8960,28884,31,3.0208,25.1,36.9,9.7,3,30.3,2.703086962,25,35.6,8.9,3,163,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,London (CMA),555,adults aged 18+ years,1,both sexes,1,2015-2018,107526,385219,27.9,1.4533,25.1,30.8,5.2,3,28.3,1.386677232,25.5,31,4.9,3,710,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Chatham-Kent (CA),556,adults aged 18+ years,1,both sexes,1,2015-2018,28911,76275,37.9,2.0639,33.9,42,5.4,3,38.4,1.938689024,34.6,42.2,5,3,417,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Windsor (CMA),559,adults aged 18+ years,1,both sexes,1,2015-2018,82813,257789,32.1,1.7590,28.7,35.6,5.5,3,32,1.813396034,28.4,35.5,5.7,3,470,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Sarnia (CA),562,adults aged 18+ years,1,both sexes,1,2015-2018,20384,68133,29.9,2.3780,25.3,34.6,7.9,3,29.3,2.167356563,25.1,33.6,7.4,3,291,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Barrie (CMA),568,adults aged 18+ years,1,both sexes,1,2015-2018,48739,156897,31.1,3.3018,24.6,37.5,10.6,3,32.1,2.468798156,27.3,37,7.7,3,213,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,North Bay (CA),575,adults aged 18+ years,1,both sexes,1,2015-2018,17504,55125,31.8,2.1635,27.5,36,6.8,3,31.8,2.918666545,26.1,37.5,9.2,3,201,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,1,both sexes,1,2015-2018,41814,126126,33.2,1.8315,29.6,36.7,5.5,3,32.9,1.954784928,29.1,36.7,5.9,3,388,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Timmins (CA),586,adults aged 18+ years,1,both sexes,1,2015-2018,12332,32307,38.2,2.9858,32.3,44,7.8,3,37.4,3.044931297,31.4,43.4,8.1,3,216,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Sault Ste. Marie (CA),590,adults aged 18+ years,1,both sexes,1,2015-2018,22610,64127,35.3,1.6781,32,38.6,4.8,3,34.3,2.359387301,29.7,38.9,6.9,3,305,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Thunder Bay (CMA),595,adults aged 18+ years,1,both sexes,1,2015-2018,33363,93653,35.6,1.8248,32,39.2,5.1,3,35.5,1.916364538,31.7,39.2,5.4,3,421,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Winnipeg (CMA),602,adults aged 18+ years,1,both sexes,1,2015-2018,161954,599097,27,0.9889,25.1,29,3.7,3,27.2,0.9370674526,25.4,29,3.4,3,1086,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Winkler (CA),603,adults aged 18+ years,1,both sexes,1,2015-2018,4490,15973,28.1,4.6880,18.9,37.3,16.7,2,28.8,4.34689033,20.3,37.3,15.1,2,62,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Brandon (CA),610,adults aged 18+ years,1,both sexes,1,2015-2018,13299,39957,33.3,3.2082,27,39.6,9.6,3,33.2,2.602140379,28.1,38.3,7.8,3,219,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Thompson (CA),640,adults aged 18+ years,1,both sexes,1,2015-2018,3062,8997,34,2.3529,29.4,38.7,6.9,3,36.9,3.284394233,30.4,43.3,8.9,3,131,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Regina (CMA),705,adults aged 18+ years,1,both sexes,1,2015-2018,53608,175971,30.5,1.8167,26.9,34,6,3,30.8,1.778529024,27.3,34.3,5.8,3,329,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Saskatoon (CMA),725,adults aged 18+ years,1,both sexes,1,2015-2018,63617,221949,28.7,1.5760,25.6,31.8,5.5,3,29,1.595265399,25.9,32.2,5.5,3,334,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,North Battleford (CA),735,adults aged 18+ years,1,both sexes,1,2015-2018,5520,16932,32.6,2.8564,27,38.2,8.8,3,32.6,3.575828871,25.6,39.6,11,3,95,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Prince Albert (CA),745,adults aged 18+ years,1,both sexes,1,2015-2018,12283,32594,37.7,2.9177,32,43.4,7.7,3,36.2,2.978145124,30.4,42,8.2,3,161,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Medicine Hat (CA),805,adults aged 18+ years,1,both sexes,1,2015-2018,23021,59046,39,2.5974,33.9,44.1,6.7,3,38.1,2.303629714,33.6,42.6,6,3,311,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Lethbridge (CMA),810,adults aged 18+ years,1,both sexes,1,2015-2018,23310,88765,26.3,1.7499,22.8,29.7,6.7,3,27.1,1.61462918,23.9,30.3,6,3,397,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Calgary (CMA),825,adults aged 18+ years,1,both sexes,1,2015-2018,262835,1097242,24,0.8181,22.3,25.6,3.4,3,24.1,0.8593911485,22.4,25.8,3.6,3,1319,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Red Deer (CA),830,adults aged 18+ years,1,both sexes,1,2015-2018,20183,74213,27.2,2.0196,23.2,31.2,7.4,3,28.3,1.831182567,24.7,31.9,6.5,3,234,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Edmonton (CMA),835,adults aged 18+ years,1,both sexes,1,2015-2018,285099,1035204,27.5,0.9324,25.7,29.4,3.4,3,28.2,0.877656949,26.5,29.9,3.1,3,1637,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Lloydminster (CA),840,adults aged 18+ years,1,both sexes,1,2015-2018,6678,22929,29.1,2.7712,23.7,34.6,9.5,3,29.9,3.797451498,22.5,37.4,12.7,3,94,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Grande Prairie (CA),850,adults aged 18+ years,1,both sexes,1,2015-2018,12459,33917,36.7,2.5951,31.6,41.8,7.1,3,37.4,3.403770387,30.7,44,9.1,3,175,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Wood Buffalo (CA),860,adults aged 18+ years,1,both sexes,1,2015-2018,21090,53278,39.6,3.2799,33.1,46,8.3,3,40.2,2.804651212,34.7,45.7,7,3,210,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Nelson (CA),907,adults aged 18+ years,1,both sexes,1,2015-2018,3595,18019,20,2.5972,14.9,25,13,3,18.9,3.437877166,12.1,25.6,18.2,2,53,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Kelowna (CMA),915,adults aged 18+ years,1,both sexes,1,2015-2018,34361,150147,22.9,2.3590,18.3,27.5,10.3,3,22.7,1.913640474,18.9,26.4,8.4,3,234,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Vernon (CA),918,adults aged 18+ years,1,both sexes,1,2015-2018,13838,49373,28,4.2569,19.7,36.4,15.2,2,28,3.077319195,22,34,11,3,83,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Kamloops (CA),925,adults aged 18+ years,1,both sexes,1,2015-2018,24365,89015,27.4,2.1232,23.2,31.5,7.8,3,27.2,2.171592742,22.9,31.4,8,3,218,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Chilliwack (CA),930,adults aged 18+ years,1,both sexes,1,2015-2018,21380,67825,31.5,2.7788,26.1,37,8.8,3,30.4,2.865683376,24.8,36,9.4,3,172,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Abbotsford - Mission (CMA),932,adults aged 18+ years,1,both sexes,1,2015-2018,39686,134429,29.5,2.0242,25.5,33.5,6.9,3,30,2.112677108,25.8,34.1,7,3,295,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Vancouver (CMA),933,adults aged 18+ years,1,both sexes,1,2015-2018,365954,1938310,18.9,0.6386,17.6,20.1,3.4,3,19,0.616763914,17.8,20.2,3.2,3,1675,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Victoria (CMA),935,adults aged 18+ years,1,both sexes,1,2015-2018,58860,295870,19.9,1.3275,17.3,22.5,6.7,3,19.9,1.301584112,17.4,22.5,6.5,3,376,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Nanaimo (CA),938,adults aged 18+ years,1,both sexes,1,2015-2018,18917,78881,24,2.6303,18.8,29.1,11,3,23.7,2.310776629,19.2,28.3,9.8,3,159,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Courtenay (CA),943,adults aged 18+ years,1,both sexes,1,2015-2018,11442,44194,25.9,2.1307,21.7,30.1,8.2,3,25.7,2.787188819,20.3,31.2,10.8,3,174,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Campbell River (CA),944,adults aged 18+ years,1,both sexes,1,2015-2018,10028,26876,37.3,3.1186,31.2,43.4,8.4,3,35.5,3.477354659,28.7,42.3,9.8,3,123,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Prince George (CA),970,adults aged 18+ years,1,both sexes,1,2015-2018,21627,69209,31.2,2.0952,27.1,35.4,6.7,3,31.9,1.98340834,28,35.8,6.2,3,288,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Dawson Creek (CA),975,adults aged 18+ years,1,both sexes,1,2015-2018,4693,12005,39.1,5.3802,28.5,49.6,13.8,3,40.3,4.029500901,32.4,48.2,10,3,110,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Fort St. John (CA),977,adults aged 18+ years,1,both sexes,1,2015-2018,9255,25880,35.8,3.9288,28,43.5,11,3,37.8,2.678806322,32.5,43,7.1,3,189,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Whitehorse (CA),990,adults aged 18+ years,1,both sexes,1,2015-2018,7415,21991,33.7,2.4112,29,38.5,7.2,3,33.4,2.40349547,28.7,38.1,7.2,3,185,1|4
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Iqaluit (*),994,adults aged 18+ years,1,both sexes,1,2015-2018,2281,5167,44.1,5.5903,33.2,55.1,12.7,3,44.3,6.481242027,31.6,57,14.6,3,74,1|4
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Yellowknife (CA),995,adults aged 18+ years,1,both sexes,1,2015-2018,5834,14550,40.1,3.3371,33.6,46.6,8.3,3,41.6,3.569295922,34.6,48.6,8.6,3,142,1|4
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,CANADA,0,adults aged 18+ years,1,males,2,2015-2018,3747461,13339048,28.1,0.3617,27.4,28.8,1.3,3,28.1,0.3488326658,27.4,28.8,1.2,3,12995,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,St Johns (CMA),1,adults aged 18+ years,1,males,2,2015-2018,31330,82006,38.2,2.3550,33.6,42.8,6.2,3,38.8,2.522439779,33.9,43.8,6.5,3,202,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Corner Brook (CA),15,adults aged 18+ years,1,males,2,2015-2018,4766,11285,42.2,4.8432,32.7,51.7,11.5,3,43.6,4.074863033,35.6,51.6,9.3,3,81,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Charlottetown (CA),105,adults aged 18+ years,1,males,2,2015-2018,8321,26542,31.3,2.2704,26.9,35.8,7.2,3,31.1,2.320643429,26.5,35.6,7.5,3,180,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Summerside (CA),110,adults aged 18+ years,1,males,2,2015-2018,2187,6770,32.3,4.2158,24,40.6,13.1,3,33.1,4.466386787,24.4,41.9,13.5,3,64,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Halifax (CMA),205,adults aged 18+ years,1,males,2,2015-2018,51697,157314,32.9,1.9160,29.1,36.6,5.8,3,32.9,1.73898945,29.4,36.3,5.3,3,326,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Truro (CA),215,adults aged 18+ years,1,males,2,2015-2018,6080,15749,38.6,4.5921,29.6,47.6,11.9,3,36.5,4.123821326,28.4,44.5,11.3,3,82,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,New Glasgow (CA),220,adults aged 18+ years,1,males,2,2015-2018,4735,13538,35,4.6457,25.9,44.1,13.3,3,35.1,4.236442247,26.8,43.4,12.1,3,76,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Large Census Agglomerations,3,Cape Breton (CA),225,adults aged 18+ years,1,males,2,2015-2018,15048,35195,42.8,3.3085,36.3,49.2,7.7,3,43.5,3.326724347,36.9,50,7.6,3,187,
